year,month,state,city,code,arrivals,nights,,
2012,8,NRW,Duisburg,5112,16593,31751,,
2012,9,NRW,Duisburg,5112,18053,37377,,
2012,10,NRW,Duisburg,5112,17466,36399,,
2012,11,NRW,Duisburg,5112,18133,33254,,
2012,12,NRW,Duisburg,5112,13690,26893,,
2011,1,NRW,Duisburg,5112,12267,22691,,
2011,2,NRW,Duisburg,5112,13764,25575,,
2011,3,NRW,Duisburg,5112,16909,31022,,
2011,4,NRW,Duisburg,5112,16794,31667,,
2011,5,NRW,Duisburg,5112,20192,39899,,
2011,6,NRW,Duisburg,5112,18732,34953,,
2011,7,NRW,Duisburg,5112,19724,38456,,
2011,8,NRW,Duisburg,5112,15602,33385,,
2011,9,NRW,Duisburg,5112,18907,39191,,
2011,10,NRW,Duisburg,5112,19374,40520,,
2011,11,NRW,Duisburg,5112,18885,37065,,
2011,12,NRW,Duisburg,5112,13945,27764,,
2010,1,NRW,Duisburg,5112,11178,26201,,
2010,2,NRW,Duisburg,5112,12601,26827,,
2010,3,NRW,Duisburg,5112,15414,33575,,
2010,4,NRW,Duisburg,5112,17309,34880,,
2010,5,NRW,Duisburg,5112,20700,40587,,
2010,6,NRW,Duisburg,5112,18315,35397,,
2010,7,NRW,Duisburg,5112,20551,38293,,
2010,8,NRW,Duisburg,5112,16331,32521,,
2010,9,NRW,Duisburg,5112,21123,41161,,
2010,10,NRW,Duisburg,5112,18869,43672,,
2010,11,NRW,Duisburg,5112,18044,33552,,
2010,12,NRW,Duisburg,5112,11657,22221,,
2009,1,NRW,Duisburg,5112,11279,22822,,
2009,2,NRW,Duisburg,5112,11655,23243,,
2009,3,NRW,Duisburg,5112,15679,27702,,
2009,4,NRW,Duisburg,5112,15115,29363,,
2009,5,NRW,Duisburg,5112,15550,30054,,
2009,6,NRW,Duisburg,5112,17586,31053,,
2009,7,NRW,Duisburg,5112,12484,24539,,
2009,8,NRW,Duisburg,5112,16269,30103,,
2009,9,NRW,Duisburg,5112,17077,39657,,
2009,10,NRW,Duisburg,5112,17919,40895,,
2009,11,NRW,Duisburg,5112,15645,34827,,
2009,12,NRW,Duisburg,5112,13307,27303,,
2008,1,NRW,Duisburg,5112,13297,24777,,
2008,2,NRW,Duisburg,5112,14340,29317,,
2008,3,NRW,Duisburg,5112,14833,29477,,
2008,4,NRW,Duisburg,5112,15389,32261,,
2008,5,NRW,Duisburg,5112,14997,30239,,
2008,6,NRW,Duisburg,5112,16503,35106,,
2008,7,NRW,Duisburg,5112,14532,32610,,
2008,8,NRW,Duisburg,5112,15510,33020,,
2008,9,NRW,Duisburg,5112,17651,35735,,
2008,10,NRW,Duisburg,5112,17119,35606,,
2008,11,NRW,Duisburg,5112,15816,30946,,
2008,12,NRW,Duisburg,5112,12463,23737,,
2007,1,NRW,Duisburg,5112,12680,23475,,
2007,2,NRW,Duisburg,5112,11999,23353,,
2007,3,NRW,Duisburg,5112,15235,27562,,
2007,4,NRW,Duisburg,5112,13218,27080,,
2007,5,NRW,Duisburg,5112,15869,30967,,
2007,6,NRW,Duisburg,5112,16095,29603,,
2007,7,NRW,Duisburg,5112,14414,27844,,
2007,8,NRW,Duisburg,5112,16709,36442,,
2007,9,NRW,Duisburg,5112,16079,31630,,
2007,10,NRW,Duisburg,5112,16592,35731,,
2007,11,NRW,Duisburg,5112,15038,29989,,
2007,12,NRW,Duisburg,5112,13765,25072,,
2006,1,NRW,Duisburg,5112,12355,22228,,
2006,2,NRW,Duisburg,5112,12522,22233,,
2006,3,NRW,Duisburg,5112,14669,27424,,
2006,4,NRW,Duisburg,5112,14574,27452,,
2006,5,NRW,Duisburg,5112,18433,36407,,
2006,6,NRW,Duisburg,5112,14112,33968,,
2006,7,NRW,Duisburg,5112,12210,26771,,
2006,8,NRW,Duisburg,5112,14933,30074,,
2006,9,NRW,Duisburg,5112,17767,34598,,
2006,10,NRW,Duisburg,5112,16640,31821,,
2006,11,NRW,Duisburg,5112,14424,28322,,
2006,12,NRW,Duisburg,5112,11687,21994,,
2005,1,NRW,Duisburg,5112,11092,22445,,
2005,2,NRW,Duisburg,5112,11646,23994,,
2005,3,NRW,Duisburg,5112,12976,25281,,
2005,4,NRW,Duisburg,5112,15790,31671,,
2005,5,NRW,Duisburg,5112,14829,29977,,
2005,6,NRW,Duisburg,5112,14177,26896,,
2005,7,NRW,Duisburg,5112,13982,32802,,
2005,8,NRW,Duisburg,5112,14512,29882,,
2005,9,NRW,Duisburg,5112,16579,33252,,
2005,10,NRW,Duisburg,5112,17005,31240,,
2005,11,NRW,Duisburg,5112,16308,30307,,
2005,12,NRW,Duisburg,5112,11904,21293,,
2004,1,NRW,Duisburg,5112,10478,22495,,
2004,2,NRW,Duisburg,5112,11182,22789,,
2004,3,NRW,Duisburg,5112,14536,28907,,
2004,4,NRW,Duisburg,5112,12319,26262,,
2004,5,NRW,Duisburg,5112,14780,37007,,
2004,6,NRW,Duisburg,5112,15107,30523,,
2004,7,NRW,Duisburg,5112,14115,28644,,
2004,8,NRW,Duisburg,5112,11503,24213,,
2004,9,NRW,Duisburg,5112,16804,34182,,
2004,10,NRW,Duisburg,5112,15877,35581,,
2004,11,NRW,Duisburg,5112,15931,31136,,
2004,12,NRW,Duisburg,5112,11199,21416,,
2003,1,NRW,Duisburg,5112,10545,20691,,
2003,2,NRW,Duisburg,5112,10962,22373,,
2003,3,NRW,Duisburg,5112,13106,25318,,
2003,4,NRW,Duisburg,5112,12079,24177,,
2003,5,NRW,Duisburg,5112,14396,29665,,
2003,6,NRW,Duisburg,5112,15119,28964,,
2003,7,NRW,Duisburg,5112,14364,28580,,
2003,8,NRW,Duisburg,5112,10535,20810,,
2003,9,NRW,Duisburg,5112,14944,29579,,
2003,10,NRW,Duisburg,5112,15214,32158,,
2003,11,NRW,Duisburg,5112,15342,29221,,
2003,12,NRW,Duisburg,5112,10042,18463,,
2002,1,NRW,Duisburg,5112,11403,22454,,
2002,2,NRW,Duisburg,5112,13265,25950,,
2002,3,NRW,Duisburg,5112,12912,26675,,
2002,4,NRW,Duisburg,5112,13949,30519,,
2002,5,NRW,Duisburg,5112,14326,28447,,
2002,6,NRW,Duisburg,5112,14218,28061,,
2002,7,NRW,Duisburg,5112,13208,28058,,
2002,8,NRW,Duisburg,5112,11945,21457,,
2002,9,NRW,Duisburg,5112,15431,29919,,
2002,10,NRW,Duisburg,5112,14467,28742,,
2002,11,NRW,Duisburg,5112,15486,29157,,
2002,12,NRW,Duisburg,5112,11081,21060,,
2001,1,NRW,Duisburg,5112,10769,23242,,
2001,2,NRW,Duisburg,5112,9980,22029,,
2001,3,NRW,Duisburg,5112,14477,29109,,
2001,4,NRW,Duisburg,5112,11800,23949,,
2001,5,NRW,Duisburg,5112,14348,29509,,
2001,6,NRW,Duisburg,5112,14058,28677,,
2001,7,NRW,Duisburg,5112,12887,26871,,
2001,8,NRW,Duisburg,5112,14125,33479,,
2001,9,NRW,Duisburg,5112,16096,32842,,
2001,10,NRW,Duisburg,5112,15251,34883,,
2001,11,NRW,Duisburg,5112,14905,30741,,
2001,12,NRW,Duisburg,5112,10294,21763,,
2000,1,NRW,Duisburg,5112,9668,20948,,
2000,2,NRW,Duisburg,5112,10625,22582,,
2000,3,NRW,Duisburg,5112,12593,24968,,
2000,4,NRW,Duisburg,5112,12220,25190,,
2000,5,NRW,Duisburg,5112,13343,37080,,
2000,6,NRW,Duisburg,5112,12376,24298,,
2000,7,NRW,Duisburg,5112,11303,22894,,
2000,8,NRW,Duisburg,5112,13325,27560,,
2000,9,NRW,Duisburg,5112,15542,33216,,
2000,10,NRW,Duisburg,5112,15133,32378,,
2000,11,NRW,Duisburg,5112,14152,31069,,
2000,12,NRW,Duisburg,5112,9998,20114,,
1999,1,NRW,Duisburg,5112,11692,21639,,
1999,2,NRW,Duisburg,5112,11351,23310,,
1999,3,NRW,Duisburg,5112,14357,28514,,
1999,4,NRW,Duisburg,5112,13855,26981,,
1999,5,NRW,Duisburg,5112,14850,30748,,
1999,6,NRW,Duisburg,5112,13638,27396,,
1999,7,NRW,Duisburg,5112,12544,25605,,
1999,8,NRW,Duisburg,5112,15995,29590,,
1999,9,NRW,Duisburg,5112,18075,33164,,
1999,10,NRW,Duisburg,5112,17573,33029,,
1999,11,NRW,Duisburg,5112,16331,31130,,
1999,12,NRW,Duisburg,5112,9741,20307,,
1998,1,NRW,Duisburg,5112,10146,19296,,
1998,2,NRW,Duisburg,5112,9637,19300,,
1998,3,NRW,Duisburg,5112,12289,23746,,
1998,4,NRW,Duisburg,5112,11540,22942,,
1998,5,NRW,Duisburg,5112,16164,29602,,
1998,6,NRW,Duisburg,5112,13287,25617,,
1998,7,NRW,Duisburg,5112,10607,22057,,
1998,8,NRW,Duisburg,5112,14275,28646,,
1998,9,NRW,Duisburg,5112,12192,25841,,
1998,10,NRW,Duisburg,5112,15813,34077,,
1998,11,NRW,Duisburg,5112,13828,27904,,
1998,12,NRW,Duisburg,5112,10636,19858,,
1997,1,NRW,Duisburg,5112,9474,18722,,
1997,2,NRW,Duisburg,5112,10319,20553,,
1997,3,NRW,Duisburg,5112,11027,22743,,
1997,4,NRW,Duisburg,5112,11528,23565,,
1997,5,NRW,Duisburg,5112,11318,23877,,
1997,6,NRW,Duisburg,5112,14154,26095,,
1997,7,NRW,Duisburg,5112,12865,24596,,
1997,8,NRW,Duisburg,5112,12874,26057,,
1997,9,NRW,Duisburg,5112,15781,30374,,
1997,10,NRW,Duisburg,5112,16958,30848,,
1997,11,NRW,Duisburg,5112,14188,24958,,
1997,12,NRW,Duisburg,5112,9551,17791,,
1996,1,NRW,Duisburg,5112,8404,17038,,
1996,2,NRW,Duisburg,5112,10546,21169,,
1996,3,NRW,Duisburg,5112,11353,22385,,
1996,4,NRW,Duisburg,5112,8664,18116,,
1996,5,NRW,Duisburg,5112,12744,27221,,
1996,6,NRW,Duisburg,5112,9611,20632,,
1996,7,NRW,Duisburg,5112,11153,23287,,
1996,8,NRW,Duisburg,5112,13491,27345,,
1996,9,NRW,Duisburg,5112,13503,26841,,
1996,10,NRW,Duisburg,5112,13552,27629,,
1996,11,NRW,Duisburg,5112,13187,25750,,
1996,12,NRW,Duisburg,5112,9375,17284,,
1995,1,NRW,Duisburg,5112,6748,17445,,
1995,2,NRW,Duisburg,5112,8634,18487,,
1995,3,NRW,Duisburg,5112,12368,27030,,
1995,4,NRW,Duisburg,5112,9040,21659,,
1995,5,NRW,Duisburg,5112,10836,29994,,
1995,6,NRW,Duisburg,5112,10851,22502,,
1995,7,NRW,Duisburg,5112,7413,18213,,
1995,8,NRW,Duisburg,5112,8175,24270,,
1995,9,NRW,Duisburg,5112,10393,25224,,
1995,10,NRW,Duisburg,5112,11257,27464,,
1995,11,NRW,Duisburg,5112,10044,22979,,
1995,12,NRW,Duisburg,5112,7454,16228,,
2024,1,NRW,Essen,5113,60025,118253,,
2024,2,NRW,Essen,5113,63057,117928,,
2024,3,NRW,Essen,5113,73510,140903,,
2024,4,NRW,Essen,5113,80870,153918,,
2024,5,NRW,Essen,5113,86042,164223,,
2024,6,NRW,Essen,5113,98017,193233,,
2024,7,NRW,Essen,5113,,,,
2024,8,NRW,Essen,5113,,,,
2024,9,NRW,Essen,5113,,,,
2024,10,NRW,Essen,5113,,,,
2024,11,NRW,Essen,5113,,,,
2024,12,NRW,Essen,5113,,,,
2023,1,NRW,Essen,5113,54796,104134,,
2023,2,NRW,Essen,5113,57119,106530,,
2023,3,NRW,Essen,5113,78995,147331,,
2023,4,NRW,Essen,5113,73202,142558,,
2023,5,NRW,Essen,5113,92494,180772,,
2023,6,NRW,Essen,5113,81915,154541,,
2023,7,NRW,Essen,5113,63123,129077,,
2023,8,NRW,Essen,5113,83246,156454,,
2023,9,NRW,Essen,5113,90257,170131,,
2023,10,NRW,Essen,5113,83306,170618,,
2023,11,NRW,Essen,5113,82021,153663,,
2023,12,NRW,Essen,5113,78925,144288,,
2022,1,NRW,Essen,5113,23125,56687,,
2022,2,NRW,Essen,5113,27128,63996,,
2022,3,NRW,Essen,5113,42534,93294,,
2022,4,NRW,Essen,5113,56993,118335,,
2022,5,NRW,Essen,5113,71787,138772,,
2022,6,NRW,Essen,5113,69097,135904,,
2022,7,NRW,Essen,5113,70941,132058,,
2022,8,NRW,Essen,5113,78246,151106,,
2022,9,NRW,Essen,5113,87834,169047,,
2022,10,NRW,Essen,5113,80680,164846,,
2022,11,NRW,Essen,5113,73975,137520,,
2022,12,NRW,Essen,5113,71024,125601,,
2021,1,NRW,Essen,5113,6588,25839,,
2021,2,NRW,Essen,5113,7297,28093,,
2021,3,NRW,Essen,5113,10627,37064,,
2021,4,NRW,Essen,5113,9347,32888,,
2021,5,NRW,Essen,5113,12027,37345,,
2021,6,NRW,Essen,5113,23601,58780,,
2021,7,NRW,Essen,5113,34118,79884,,
2021,8,NRW,Essen,5113,47295,100528,,
2021,9,NRW,Essen,5113,47914,100125,,
2021,10,NRW,Essen,5113,56827,117162,,
2021,11,NRW,Essen,5113,50565,103360,,
2021,12,NRW,Essen,5113,33619,70701,,
2020,1,NRW,Essen,5113,54298,111134,,
2020,2,NRW,Essen,5113,62467,123996,,
2020,3,NRW,Essen,5113,22711,56346,,
2020,4,NRW,Essen,5113,4449,18090,,
2020,5,NRW,Essen,5113,10085,30199,,
2020,6,NRW,Essen,5113,22262,50518,,
2020,7,NRW,Essen,5113,30673,68010,,
2020,8,NRW,Essen,5113,37879,80169,,
2020,9,NRW,Essen,5113,37892,77364,,
2020,10,NRW,Essen,5113,26265,61767,,
2020,11,NRW,Essen,5113,9862,30014,,
2020,12,NRW,Essen,5113,6582,25155,,
2019,1,NRW,Essen,5113,55548,116634,,
2019,2,NRW,Essen,5113,58976,117744,,
2019,3,NRW,Essen,5113,72521,146648,,
2019,4,NRW,Essen,5113,63258,126046,,
2019,5,NRW,Essen,5113,78023,148113,,
2019,6,NRW,Essen,5113,72422,144754,,
2019,7,NRW,Essen,5113,64920,127188,,
2019,8,NRW,Essen,5113,64657,128957,,
2019,9,NRW,Essen,5113,77534,150454,,
2019,10,NRW,Essen,5113,78641,169413,,
2019,11,NRW,Essen,5113,83612,155908,,
2019,12,NRW,Essen,5113,72351,133958,,
2018,1,NRW,Essen,5113,55083,110855,,
2018,2,NRW,Essen,5113,56933,109841,,
2018,3,NRW,Essen,5113,69523,142424,,
2018,4,NRW,Essen,5113,65718,130797,,
2018,5,NRW,Essen,5113,66116,127572,,
2018,6,NRW,Essen,5113,70810,135948,,
2018,7,NRW,Essen,5113,62746,126323,,
2018,8,NRW,Essen,5113,62717,125678,,
2018,9,NRW,Essen,5113,80864,157104,,
2018,10,NRW,Essen,5113,72206,152002,,
2018,11,NRW,Essen,5113,81366,151812,,
2018,12,NRW,Essen,5113,70346,131666,,
2017,1,NRW,Essen,5113,46845,96873,,
2017,2,NRW,Essen,5113,50310,99938,,
2017,3,NRW,Essen,5113,68915,139059,,
2017,4,NRW,Essen,5113,61030,120236,,
2017,5,NRW,Essen,5113,67502,138639,,
2017,6,NRW,Essen,5113,57240,110623,,
2017,7,NRW,Essen,5113,56773,115264,,
2017,8,NRW,Essen,5113,54973,115452,,
2017,9,NRW,Essen,5113,71369,137007,,
2017,10,NRW,Essen,5113,69359,149573,,
2017,11,NRW,Essen,5113,70417,141549,,
2017,12,NRW,Essen,5113,60356,115891,,
2016,1,NRW,Essen,5113,44777,96770,,
2016,2,NRW,Essen,5113,49358,100161,,
2016,3,NRW,Essen,5113,53478,108301,,
2016,4,NRW,Essen,5113,62866,124145,,
2016,5,NRW,Essen,5113,61793,122614,,
2016,6,NRW,Essen,5113,56176,116801,,
2016,7,NRW,Essen,5113,47646,95746,,
2016,8,NRW,Essen,5113,52935,108519,,
2016,9,NRW,Essen,5113,65498,131598,,
2016,10,NRW,Essen,5113,64529,137520,,
2016,11,NRW,Essen,5113,70362,137227,,
2016,12,NRW,Essen,5113,55450,104532,,
2015,1,NRW,Essen,5113,45545,97841,,
2015,2,NRW,Essen,5113,48659,101291,,
2015,3,NRW,Essen,5113,65039,132400,,
2015,4,NRW,Essen,5113,54507,117071,,
2015,5,NRW,Essen,5113,58085,114915,,
2015,6,NRW,Essen,5113,59911,115658,,
2015,7,NRW,Essen,5113,49446,102906,,
2015,8,NRW,Essen,5113,59794,121976,,
2015,9,NRW,Essen,5113,63726,126156,,
2015,10,NRW,Essen,5113,65727,138074,,
2015,11,NRW,Essen,5113,68946,134463,,
2015,12,NRW,Essen,5113,53272,106128,,
2014,1,NRW,Essen,5113,46824,101274,,
2014,2,NRW,Essen,5113,52011,108941,,
2014,3,NRW,Essen,5113,64454,133387,,
2014,4,NRW,Essen,5113,48866,104418,,
2014,5,NRW,Essen,5113,67498,143635,,
2014,6,NRW,Essen,5113,54752,108718,,
2014,7,NRW,Essen,5113,45417,98246,,
2014,8,NRW,Essen,5113,48584,106584,,
2014,9,NRW,Essen,5113,66512,132515,,
2014,10,NRW,Essen,5113,64017,133836,,
2014,11,NRW,Essen,5113,69347,135750,,
2014,12,NRW,Essen,5113,52557,101901,,
2013,1,NRW,Essen,5113,44609,96775,,
2013,2,NRW,Essen,5113,44745,93370,,
2013,3,NRW,Essen,5113,57888,122414,,
2013,4,NRW,Essen,5113,56437,116321,,
2013,5,NRW,Essen,5113,55687,109115,,
2013,6,NRW,Essen,5113,58228,116552,,
2013,7,NRW,Essen,5113,54287,112233,,
2013,8,NRW,Essen,5113,42817,92959,,
2013,9,NRW,Essen,5113,65915,136246,,
2013,10,NRW,Essen,5113,70676,151060,,
2013,11,NRW,Essen,5113,66254,135038,,
2013,12,NRW,Essen,5113,51008,104383,,
2012,1,NRW,Essen,5113,43036,95330,,
2012,2,NRW,Essen,5113,45139,95893,,
2012,3,NRW,Essen,5113,63381,135759,,
2012,4,NRW,Essen,5113,50185,111562,,
2012,5,NRW,Essen,5113,54353,123044,,
2012,6,NRW,Essen,5113,62388,130956,,
2012,7,NRW,Essen,5113,44599,97337,,
2012,8,NRW,Essen,5113,53044,113983,,
2012,9,NRW,Essen,5113,61673,127365,,
2012,10,NRW,Essen,5113,59386,123925,,
2012,11,NRW,Essen,5113,61424,122077,,
2012,12,NRW,Essen,5113,49665,98934,,
2011,1,NRW,Essen,5113,39458,89795,,
2011,2,NRW,Essen,5113,45654,99171,,
2011,3,NRW,Essen,5113,55980,122539,,
2011,4,NRW,Essen,5113,47206,107084,,
2011,5,NRW,Essen,5113,57137,124769,,
2011,6,NRW,Essen,5113,50034,108709,,
2011,7,NRW,Essen,5113,51066,107158,,
2011,8,NRW,Essen,5113,38067,89201,,
2011,9,NRW,Essen,5113,57711,116094,,
2011,10,NRW,Essen,5113,59239,126180,,
2011,11,NRW,Essen,5113,54828,118277,,
2011,12,NRW,Essen,5113,44074,93534,,
2010,1,NRW,Essen,5113,39422,80624,,
2010,2,NRW,Essen,5113,39868,79852,,
2010,3,NRW,Essen,5113,49533,99579,,
2010,4,NRW,Essen,5113,58296,114583,,
2010,5,NRW,Essen,5113,60229,118312,,
2010,6,NRW,Essen,5113,65235,129901,,
2010,7,NRW,Essen,5113,57974,121142,,
2010,8,NRW,Essen,5113,50917,109729,,
2010,9,NRW,Essen,5113,69818,140021,,
2010,10,NRW,Essen,5113,66391,145274,,
2010,11,NRW,Essen,5113,62332,129691,,
2010,12,NRW,Essen,5113,42642,89029,,
2009,1,NRW,Essen,5113,33984,73499,,
2009,2,NRW,Essen,5113,36342,76013,,
2009,3,NRW,Essen,5113,47338,101428,,
2009,4,NRW,Essen,5113,39583,89211,,
2009,5,NRW,Essen,5113,48600,100099,,
2009,6,NRW,Essen,5113,44777,83611,,
2009,7,NRW,Essen,5113,35057,77760,,
2009,8,NRW,Essen,5113,40494,83878,,
2009,9,NRW,Essen,5113,46996,104461,,
2009,10,NRW,Essen,5113,50334,103037,,
2009,11,NRW,Essen,5113,51264,97570,,
2009,12,NRW,Essen,5113,39992,77258,,
2008,1,NRW,Essen,5113,37403,82152,,
2008,2,NRW,Essen,5113,37268,83850,,
2008,3,NRW,Essen,5113,40907,90961,,
2008,4,NRW,Essen,5113,46330,100432,,
2008,5,NRW,Essen,5113,44360,99167,,
2008,6,NRW,Essen,5113,40457,93587,,
2008,7,NRW,Essen,5113,32849,76375,,
2008,8,NRW,Essen,5113,38510,81884,,
2008,9,NRW,Essen,5113,43746,92421,,
2008,10,NRW,Essen,5113,48588,107347,,
2008,11,NRW,Essen,5113,47330,98710,,
2008,12,NRW,Essen,5113,35716,71413,,
2007,1,NRW,Essen,5113,32237,69141,,
2007,2,NRW,Essen,5113,33607,72571,,
2007,3,NRW,Essen,5113,45133,101754,,
2007,4,NRW,Essen,5113,33630,78475,,
2007,5,NRW,Essen,5113,40419,86882,,
2007,6,NRW,Essen,5113,36765,78435,,
2007,7,NRW,Essen,5113,29082,70555,,
2007,8,NRW,Essen,5113,38763,84421,,
2007,9,NRW,Essen,5113,42878,88839,,
2007,10,NRW,Essen,5113,48664,106350,,
2007,11,NRW,Essen,5113,45778,96666,,
2007,12,NRW,Essen,5113,35832,73571,,
2006,1,NRW,Essen,5113,30179,65349,,
2006,2,NRW,Essen,5113,31429,67979,,
2006,3,NRW,Essen,5113,41563,90432,,
2006,4,NRW,Essen,5113,36687,81821,,
2006,5,NRW,Essen,5113,44057,93957,,
2006,6,NRW,Essen,5113,46494,93867,,
2006,7,NRW,Essen,5113,32696,74592,,
2006,8,NRW,Essen,5113,35911,76696,,
2006,9,NRW,Essen,5113,43456,85341,,
2006,10,NRW,Essen,5113,41575,94893,,
2006,11,NRW,Essen,5113,44504,92710,,
2006,12,NRW,Essen,5113,33341,71424,,
2005,1,NRW,Essen,5113,30238,69715,,
2005,2,NRW,Essen,5113,32341,74944,,
2005,3,NRW,Essen,5113,33879,81739,,
2005,4,NRW,Essen,5113,41182,96484,,
2005,5,NRW,Essen,5113,35567,79002,,
2005,6,NRW,Essen,5113,35911,76399,,
2005,7,NRW,Essen,5113,30537,71563,,
2005,8,NRW,Essen,5113,28984,72137,,
2005,9,NRW,Essen,5113,39454,93185,,
2005,10,NRW,Essen,5113,40173,89412,,
2005,11,NRW,Essen,5113,42778,94686,,
2005,12,NRW,Essen,5113,31308,66969,,
2004,1,NRW,Essen,5113,29166,68553,,
2004,2,NRW,Essen,5113,28914,67251,,
2004,3,NRW,Essen,5113,40435,90870,,
2004,4,NRW,Essen,5113,33738,80769,,
2004,5,NRW,Essen,5113,36972,95220,,
2004,6,NRW,Essen,5113,36901,83759,,
2004,7,NRW,Essen,5113,30441,70579,,
2004,8,NRW,Essen,5113,23555,60636,,
2004,9,NRW,Essen,5113,41142,91021,,
2004,10,NRW,Essen,5113,42464,101573,,
2004,11,NRW,Essen,5113,41165,92572,,
2004,12,NRW,Essen,5113,30923,67573,,
2003,1,NRW,Essen,5113,28078,66001,,
2003,2,NRW,Essen,5113,29964,69876,,
2003,3,NRW,Essen,5113,35949,83902,,
2003,4,NRW,Essen,5113,32313,75632,,
2003,5,NRW,Essen,5113,38410,82483,,
2003,6,NRW,Essen,5113,33013,75070,,
2003,7,NRW,Essen,5113,28291,67720,,
2003,8,NRW,Essen,5113,21491,55574,,
2003,9,NRW,Essen,5113,31781,73644,,
2003,10,NRW,Essen,5113,36484,85045,,
2003,11,NRW,Essen,5113,39723,89242,,
2003,12,NRW,Essen,5113,28832,67314,,
2002,1,NRW,Essen,5113,32258,74740,,
2002,2,NRW,Essen,5113,31272,75938,,
2002,3,NRW,Essen,5113,33415,82801,,
2002,4,NRW,Essen,5113,36240,94500,,
2002,5,NRW,Essen,5113,33059,79230,,
2002,6,NRW,Essen,5113,32873,76745,,
2002,7,NRW,Essen,5113,27585,71044,,
2002,8,NRW,Essen,5113,26384,67261,,
2002,9,NRW,Essen,5113,38034,89828,,
2002,10,NRW,Essen,5113,38625,91485,,
2002,11,NRW,Essen,5113,40745,93832,,
2002,12,NRW,Essen,5113,27511,67307,,
2001,1,NRW,Essen,5113,25690,63932,,
2001,2,NRW,Essen,5113,27001,71110,,
2001,3,NRW,Essen,5113,40642,97462,,
2001,4,NRW,Essen,5113,31386,77503,,
2001,5,NRW,Essen,5113,39762,87581,,
2001,6,NRW,Essen,5113,32893,74013,,
2001,7,NRW,Essen,5113,23481,60059,,
2001,8,NRW,Essen,5113,30902,74072,,
2001,9,NRW,Essen,5113,39822,97175,,
2001,10,NRW,Essen,5113,39346,93585,,
2001,11,NRW,Essen,5113,41239,92572,,
2001,12,NRW,Essen,5113,28615,69165,,
2000,1,NRW,Essen,5113,24386,62711,,
2000,2,NRW,Essen,5113,27699,72779,,
2000,3,NRW,Essen,5113,31789,77842,,
2000,4,NRW,Essen,5113,29914,72281,,
2000,5,NRW,Essen,5113,35885,104622,,
2000,6,NRW,Essen,5113,30772,76100,,
2000,7,NRW,Essen,5113,21098,56383,,
2000,8,NRW,Essen,5113,27865,71444,,
2000,9,NRW,Essen,5113,36268,87218,,
2000,10,NRW,Essen,5113,32909,82325,,
2000,11,NRW,Essen,5113,33571,80777,,
2000,12,NRW,Essen,5113,25309,66071,,
1999,1,NRW,Essen,5113,24400,57943,,
1999,2,NRW,Essen,5113,24983,60744,,
1999,3,NRW,Essen,5113,31302,77693,,
1999,4,NRW,Essen,5113,28767,69814,,
1999,5,NRW,Essen,5113,31611,75168,,
1999,6,NRW,Essen,5113,27884,63888,,
1999,7,NRW,Essen,5113,22430,56175,,
1999,8,NRW,Essen,5113,28288,65625,,
1999,9,NRW,Essen,5113,33165,75273,,
1999,10,NRW,Essen,5113,34875,81495,,
1999,11,NRW,Essen,5113,36021,83919,,
1999,12,NRW,Essen,5113,24153,59519,,
1998,1,NRW,Essen,5113,23219,58458,,
1998,2,NRW,Essen,5113,25798,67345,,
1998,3,NRW,Essen,5113,31819,78994,,
1998,4,NRW,Essen,5113,27098,65496,,
1998,5,NRW,Essen,5113,29166,71858,,
1998,6,NRW,Essen,5113,25277,58517,,
1998,7,NRW,Essen,5113,20135,52825,,
1998,8,NRW,Essen,5113,26675,61749,,
1998,9,NRW,Essen,5113,34052,79060,,
1998,10,NRW,Essen,5113,36177,81997,,
1998,11,NRW,Essen,5113,33287,76342,,
1998,12,NRW,Essen,5113,22039,53280,,
1997,1,NRW,Essen,5113,22765,58126,,
1997,2,NRW,Essen,5113,26252,63359,,
1997,3,NRW,Essen,5113,29914,74624,,
1997,4,NRW,Essen,5113,29541,72986,,
1997,5,NRW,Essen,5113,24660,62051,,
1997,6,NRW,Essen,5113,27705,65801,,
1997,7,NRW,Essen,5113,20478,55150,,
1997,8,NRW,Essen,5113,23905,60031,,
1997,9,NRW,Essen,5113,31651,78242,,
1997,10,NRW,Essen,5113,34864,78231,,
1997,11,NRW,Essen,5113,33174,76496,,
1997,12,NRW,Essen,5113,20742,54919,,
1996,1,NRW,Essen,5113,23123,61442,,
1996,2,NRW,Essen,5113,27243,73639,,
1996,3,NRW,Essen,5113,25919,74932,,
1996,4,NRW,Essen,5113,23131,61976,,
1996,5,NRW,Essen,5113,27952,74128,,
1996,6,NRW,Essen,5113,24587,63036,,
1996,7,NRW,Essen,5113,20278,54571,,
1996,8,NRW,Essen,5113,25731,65195,,
1996,9,NRW,Essen,5113,31117,75343,,
1996,10,NRW,Essen,5113,29642,74776,,
1996,11,NRW,Essen,5113,28004,72026,,
1996,12,NRW,Essen,5113,20613,56095,,
1995,1,NRW,Essen,5113,19090,55582,,
1995,2,NRW,Essen,5113,25401,65176,,
1995,3,NRW,Essen,5113,28772,80347,,
1995,4,NRW,Essen,5113,28772,80347,,
1995,5,NRW,Essen,5113,29855,84462,,
1995,6,NRW,Essen,5113,22456,60398,,
1995,7,NRW,Essen,5113,16397,50478,,
1995,8,NRW,Essen,5113,19072,58281,,
1995,9,NRW,Essen,5113,26764,69817,,
